Obs ID,Date Observed,Number,Sex,Species,County,Survey Method
29404,17-Jul-25,1,Female,B. vagans (Half-black),Dunn,Incidental
29061,17-Jul-25,1,Female,B. bimaculatus (Twospotted),Dane,Incidental
29062,17-Jul-25,10,Male,B. bimaculatus (Twospotted),Vernon,Incidental
29411,17-Jul-25,2,Female,B. ternarius (Tricolored),Dunn,Incidental
29064,17-Jul-25,10,Male,B. griseocollis (Brownbelted),Vernon,Incidental
29066,17-Jul-25,4,Male,B. vagans (Half-black),Vernon,Incidental
28988,16-Jul-25,10,Female,B. impatiens (Common eastern),Manitowoc,Small Area
28987,16-Jul-25,1,Unknown,B. affinis (Rusty Patched),Manitowoc,Small Area
28989,16-Jul-25,1,Male,B. citrinus (Lemon cuckoo),Manitowoc,Small Area
29224,16-Jul-25,1,Unknown,B. rufocinctus (Redbelted),Dane,Incidental
29024,16-Jul-25,10,Male,B. vagans (Half-black),Vernon,Incidental
29023,16-Jul-25,1,Queen,B. perplexus (Confusing),Vernon,Incidental
29025,16-Jul-25,2,Female,B. vagans (Half-black),Vernon,Incidental
29030,16-Jul-25,1,Unknown,B. bimaculatus (Twospotted),Milwaukee,Incidental
29022,16-Jul-25,1,Male,B. vagans|sandersoni|perplexus,Vernon,Incidental
29031,16-Jul-25,1,Male,B. griseocollis (Brownbelted),Milwaukee,Incidental
28999,16-Jul-25,1,Male,B. bimaculatus (Twospotted),Racine,Incidental
28974,16-Jul-25,1,Male,B. bimaculatus (Twospotted),Sauk,Incidental
28996,16-Jul-25,5,Female,B. griseocollis (Brownbelted),Racine,Incidental
28968,16-Jul-25,1,Female,B. auricomus (Black and gold),Adams,Incidental
28995,16-Jul-25,1,Female,B. auricomus (Black and gold),Racine,Incidental
29047,16-Jul-25,1,Female,B. borealis (Northern amber),Adams,Incidental
29523,16-Jul-25,1,Male,B. bimaculatus (Twospotted),Waukesha,Incidental
29020,16-Jul-25,3,Female,B. impatiens (Common eastern),Vernon,Incidental
30163,16-Jul-25,1,Female,B. auricomus (Black and gold),Milwaukee,Incidental
29017,16-Jul-25,5,Male,B. griseocollis (Brownbelted),Vernon,Incidental
29219,16-Jul-25,17,Female,B. auricomus (Black and gold),Dane,Incidental
29018,16-Jul-25,4,Female,B. griseocollis (Brownbelted),Vernon,Incidental
29021,16-Jul-25,5,Male,B. perplexus (Confusing),Vernon,Incidental
29225,16-Jul-25,3,Female,B. vagans (Half-black),Dane,Incidental
29019,16-Jul-25,3,Male,B. impatiens (Common eastern),Vernon,Incidental
28972,16-Jul-25,17,Male,B. bimaculatus (Twospotted),La Crosse,Incidental
28970,16-Jul-25,1,Female,Unknown Bombus,Adams,Incidental
28969,16-Jul-25,1,Female,B. auricomus (Black and gold),Adams,Incidental
29083,16-Jul-25,1,Female,B. vagans (Half-black),Sauk,Incidental
29220,16-Jul-25,8,Female,B. bimaculatus (Twospotted),Dane,Incidental
29221,16-Jul-25,2,Male,B. griseocollis (Brownbelted),Dane,Incidental
28971,16-Jul-25,5,Male,B. griseocollis (Brownbelted),La Crosse,Incidental
30166,16-Jul-25,1,Female,B. rufocinctus (Redbelted),Milwaukee,Incidental
28973,16-Jul-25,1,Queen,B. bimaculatus (Twospotted),Sauk,Incidental
29049,16-Jul-25,3,Queen,B. griseocollis (Brownbelted),Adams,Incidental
29051,16-Jul-25,20,Female,B. griseocollis (Brownbelted),Adams,Incidental
29048,16-Jul-25,1,Female,B. terricola (Yellowbanded),Adams,Incidental
29050,16-Jul-25,2,Female,B. auricomus (Black and gold),Adams,Incidental
29222,16-Jul-25,15,Female,B. griseocollis (Brownbelted),Dane,Incidental
29015,16-Jul-25,10,Male,B. bimaculatus (Twospotted),Vernon,Incidental
30165,16-Jul-25,5,Female,B. bimaculatus (Twospotted),Milwaukee,Incidental
29044,16-Jul-25,1,Male,B. bimaculatus (Twospotted),Adams,Incidental
29223,16-Jul-25,98,Female,B. impatiens (Common eastern),Dane,Incidental
29046,16-Jul-25,1,Female,B. vagans (Half-black),Adams,Incidental
29174,16-Jul-25,1,Female,B. griseocollis (Brownbelted),Milwaukee,Incidental
29045,16-Jul-25,1,Female,B. vagans (Half-black),Adams,Incidental
29016,16-Jul-25,10,Male,B. citrinus (Lemon cuckoo),Vernon,Incidental
28935,15-Jul-25,1,Female,B. impatiens (Common eastern),La Crosse,Small Area
28933,15-Jul-25,2,Female,B. pensylvanicus (American),La Crosse,Small Area
28934,15-Jul-25,1,Female,B. vagans (Half-black),La Crosse,Small Area
28936,15-Jul-25,13,Male,B. griseocollis (Brownbelted),La Crosse,Small Area
28937,15-Jul-25,5,Female,B. bimaculatus (Twospotted),La Crosse,Small Area
31837,15-Jul-25,1,Unknown,B. impatiens (Common eastern),Waushara,Small Area
28997,15-Jul-25,6,Male,B. bimaculatus (Twospotted),Outagamie,Incidental
28940,15-Jul-25,1,Male,B. impatiens (Common eastern),La Crosse,Incidental
28967,15-Jul-25,1,Female,B. affinis (Rusty Patched),Dane,Incidental
28927,15-Jul-25,1,Female,B. bimaculatus (Twospotted),La Crosse,Incidental
28928,15-Jul-25,15,Male,B. bimaculatus (Twospotted),La Crosse,Incidental
28930,15-Jul-25,3,Male,B. griseocollis (Brownbelted),La Crosse,Incidental
28931,15-Jul-25,1,Female,B. vagans (Half-black),La Crosse,Incidental
28932,15-Jul-25,1,Female,B. bimaculatus (Twospotted),La Crosse,Incidental
28929,15-Jul-25,2,Male,B. insularis (Indiscriminate cuckoo),La Crosse,Incidental
29227,15-Jul-25,1,Female,B. vagans (Half-black),Portage,Incidental
29233,15-Jul-25,1,Queen,B. bimaculatus (Twospotted),Portage,Incidental
29231,15-Jul-25,1,Male,B. griseocollis (Brownbelted),Portage,Incidental
29234,15-Jul-25,1,Female,B. bimaculatus (Twospotted),Portage,Incidental
29229,15-Jul-25,1,Female,B. rufocinctus (Redbelted),Portage,Incidental
29232,15-Jul-25,1,Female,B. griseocollis (Brownbelted),Portage,Incidental
30689,15-Jul-25,6,Male,B. vagans (Half-black),Juneau,Incidental
29228,15-Jul-25,1,Female,B. ternarius (Tricolored),Portage,Incidental
29230,15-Jul-25,1,Female,B. impatiens (Common eastern),Portage,Incidental
29590,15-Jul-25,2,Female,B. impatiens (Common eastern),Outagamie,Incidental
31657,15-Jul-25,2,Female,B. rufocinctus (Redbelted),Manitowoc,Incidental
31658,15-Jul-25,2,Female,B. rufocinctus (Redbelted),Manitowoc,Incidental
29074,15-Jul-25,5,Unknown,B. bimaculatus (Twospotted),La Crosse,Incidental
31659,15-Jul-25,1,Female,B. bimaculatus (Twospotted),Manitowoc,Incidental
29367,15-Jul-25,1,Male,B. griseocollis (Brownbelted),Waukesha,Incidental
29002,15-Jul-25,1,Female,B. vagans (Half-black),Milwaukee,Incidental
28966,15-Jul-25,1,Female,B. impatiens (Common eastern),Dane,Incidental
29366,15-Jul-25,1,Female,B. bimaculatus (Twospotted),Waukesha,Incidental
28986,14-Jul-25,3,Male,B. bimaculatus (Twospotted),Waukesha,Small Area
28905,14-Jul-25,5,Male,B. bimaculatus (Twospotted),Milwaukee,Small Area
28910,14-Jul-25,10,Female,B. impatiens (Common eastern),Milwaukee,Small Area
28904,14-Jul-25,15,Female,B. bimaculatus (Twospotted),Milwaukee,Small Area
28908,14-Jul-25,1,Female,B. vagans (Half-black),Milwaukee,Small Area
28906,14-Jul-25,2,Female,B. griseocollis (Brownbelted),Milwaukee,Small Area
28909,14-Jul-25,4,Female,B. auricomus (Black and gold),Milwaukee,Small Area
28907,14-Jul-25,2,Male,B. griseocollis (Brownbelted),Milwaukee,Small Area
28917,14-Jul-25,20,Female,B. auricomus (Black and gold),Milwaukee,Small Area
28916,14-Jul-25,3,Female,B. vagans (Half-black),Milwaukee,Small Area
28915,14-Jul-25,15,Male,B. griseocollis (Brownbelted),Milwaukee,Small Area
28925,14-Jul-25,1,Queen,B. bimaculatus (Twospotted),Milwaukee,Small Area
28914,14-Jul-25,15,Female,B. griseocollis (Brownbelted),Milwaukee,Small Area
28912,14-Jul-25,35,Female,B. bimaculatus (Twospotted),Milwaukee,Small Area
28911,14-Jul-25,50,Female,B. impatiens (Common eastern),Milwaukee,Small Area
28913,14-Jul-25,15,Female,B. bimaculatus (Twospotted),Milwaukee,Small Area
31835,14-Jul-25,20,Female,B. griseocollis (Brownbelted),Green Lake,Small Area
31834,14-Jul-25,2,Female,B. fervidus (Yellow),Green Lake,Small Area
31836,14-Jul-25,1,Female,B. rufocinctus (Redbelted),Green Lake,Small Area
31833,14-Jul-25,2,Female,B. griseocollis (Brownbelted),Green Lake,Small Area
28901,14-Jul-25,3,Female,B. griseocollis (Brownbelted),Milwaukee,Small Area
28924,14-Jul-25,3,Female,B. affinis (Rusty Patched),Milwaukee,Small Area
28899,14-Jul-25,20,Female,B. impatiens (Common eastern),Milwaukee,Small Area
28903,14-Jul-25,1,Female,B. vagans (Half-black),Milwaukee,Small Area
28900,14-Jul-25,20,Female,B. bimaculatus (Twospotted),Milwaukee,Small Area
28902,14-Jul-25,15,Female,B. rufocinctus (Redbelted),Milwaukee,Small Area
30097,14-Jul-25,8,Female,B. affinis (Rusty Patched),Milwaukee,Incidental
29159,14-Jul-25,11,Female,B. impatiens (Common eastern),Sauk,Incidental
28991,14-Jul-25,1,Female,B. griseocollis (Brownbelted),Portage,Incidental
30135,14-Jul-25,1,Female,B. vagans (Half-black),Milwaukee,Incidental
29157,14-Jul-25,3,Male,B. griseocollis (Brownbelted),Sauk,Incidental
30130,14-Jul-25,1,Male,B. auricomus (Black and gold),Milwaukee,Incidental
29156,14-Jul-25,1,Female,B. fervidus (Yellow),Sauk,Incidental
30134,14-Jul-25,1,Male,B. bimaculatus (Twospotted),Milwaukee,Incidental
29151,14-Jul-25,10,Female,B. auricomus (Black and gold),Sauk,Incidental
28990,14-Jul-25,1,Female,B. vagans (Half-black),Portage,Incidental
28992,14-Jul-25,1,Male,B. citrinus (Lemon cuckoo),Portage,Incidental
29152,14-Jul-25,6,Male,B. bimaculatus (Twospotted),Sauk,Incidental
30133,14-Jul-25,1,Female,B. fervidus (Yellow),Milwaukee,Incidental
28993,14-Jul-25,1,Male,B. impatiens (Common eastern),Portage,Incidental
30131,14-Jul-25,1,Female,B. griseocollis (Brownbelted),Milwaukee,Incidental
29158,14-Jul-25,13,Female,B. griseocollis (Brownbelted),Sauk,Incidental
28994,14-Jul-25,1,Male,B. rufocinctus (Redbelted),Portage,Incidental
28896,14-Jul-25,8,Male,B. griseocollis (Brownbelted),La Crosse,Incidental
29155,14-Jul-25,4,Female,B. borealis (Northern amber),Sauk,Incidental
29154,14-Jul-25,3,Queen,B. bimaculatus (Twospotted),Sauk,Incidental
29153,14-Jul-25,26,Female,B. bimaculatus (Twospotted),Sauk,Incidental
28897,14-Jul-25,1,Female,B. auricomus (Black and gold),Crawford,Incidental
28898,14-Jul-25,1,Female,B. auricomus (Black and gold),La Crosse,Incidental
30132,14-Jul-25,1,Female,B. bimaculatus (Twospotted),Milwaukee,Incidental
28919,14-Jul-25,2,Female,B. fervidus (Yellow),Racine,Incidental
28918,14-Jul-25,1,Female,B. auricomus (Black and gold),Racine,Incidental
28978,14-Jul-25,4,Female,B. bimaculatus (Twospotted),Waukesha,Incidental
28979,14-Jul-25,2,Female,B. griseocollis (Brownbelted),Waukesha,Incidental
28980,14-Jul-25,3,Unknown,B. griseocollis (Brownbelted),Waukesha,Incidental
28921,14-Jul-25,1,Queen,B. griseocollis (Brownbelted),Dane,Incidental
28977,14-Jul-25,3,Unknown,B. bimaculatus (Twospotted),Waukesha,Incidental
28922,14-Jul-25,1,Male,B. bimaculatus (Twospotted),Dane,Incidental
28923,14-Jul-25,1,Queen,B. griseocollis (Brownbelted),Portage,Incidental
29160,14-Jul-25,15,Female,B. vagans (Half-black),Sauk,Incidental
28893,14-Jul-25,1,Female,B. vagans (Half-black),La Crosse,Incidental
28894,14-Jul-25,1,Male,B. insularis (Indiscriminate cuckoo),La Crosse,Incidental
28889,14-Jul-25,8,Male,B. bimaculatus (Twospotted),La Crosse,Incidental
28890,14-Jul-25,1,Female,B. vagans (Half-black),La Crosse,Incidental
29004,14-Jul-25,1,Male,B. insularis (Indiscriminate cuckoo),Portage,Incidental
30128,14-Jul-25,1,Female,B. pensylvanicus (American),Milwaukee,Incidental
28871,13-Jul-25,1,Female,B. vagans (Half-black),Calumet,Small Area
28870,13-Jul-25,1,Female,B. auricomus (Black and gold),Calumet,Small Area
29817,13-Jul-25,1,Female,B. impatiens (Common eastern),Green,Small Area
29814,13-Jul-25,1,Female,B. impatiens (Common eastern),Green,Small Area
29810,13-Jul-25,1,Female,B. bimaculatus (Twospotted),Green,Small Area
29812,13-Jul-25,1,Male,B. affinis (Rusty Patched),Green,Small Area
29322,13-Jul-25,3,Female,B. rufocinctus (Redbelted),Milwaukee,Incidental
28855,13-Jul-25,15,Male,B. bimaculatus (Twospotted),La Crosse,Incidental
28856,13-Jul-25,1,Male,B. citrinus (Lemon cuckoo),La Crosse,Incidental
28854,13-Jul-25,8,Male,B. bimaculatus (Twospotted),La Crosse,Incidental
28858,13-Jul-25,1,Male,B. perplexus (Confusing),Dane,Incidental
28857,13-Jul-25,3,Female,B. vagans (Half-black),Dodge,Incidental
28860,13-Jul-25,1,Female,B. affinis (Rusty Patched),La Crosse,Incidental
28864,13-Jul-25,1,Male,B. insularis (Indiscriminate cuckoo),Brown,Incidental
28859,13-Jul-25,1,Male,B. insularis (Indiscriminate cuckoo),La Crosse,Incidental
28863,13-Jul-25,1,Male,B. citrinus (Lemon cuckoo),Brown,Incidental
28862,13-Jul-25,1,Male,B. rufocinctus (Redbelted),Brown,Incidental
28861,13-Jul-25,1,Female,B. vagans (Half-black),La Crosse,Incidental
28865,13-Jul-25,1,Queen,B. bimaculatus (Twospotted),Eau Claire,Incidental
28874,13-Jul-25,8,Male,B. bimaculatus (Twospotted),Calumet,Incidental
28869,13-Jul-25,1,Queen,B. affinis (Rusty Patched),Jefferson,Incidental
28868,13-Jul-25,1,Female,B. fervidus (Yellow),Iowa,Incidental
28867,13-Jul-25,1,Female,B. bimaculatus (Twospotted),Iowa,Incidental
28884,13-Jul-25,5,Female,B. bimaculatus (Twospotted),Brown,Incidental
28882,13-Jul-25,2,Male,B. bimaculatus (Twospotted),Calumet,Incidental
28875,13-Jul-25,1,Female,B. vagans (Half-black),Calumet,Incidental
28866,13-Jul-25,1,Female,B. vagans (Half-black),Dane,Incidental
28888,13-Jul-25,1,Female,B. rufocinctus (Redbelted),Racine,Incidental
28887,13-Jul-25,2,Female,B. fervidus (Yellow),Racine,Incidental
28892,13-Jul-25,1,Male,B. vagans (Half-black),Door,Incidental
28981,13-Jul-25,8,Female,B. auricomus (Black and gold),Waushara,Incidental
28984,13-Jul-25,1,Female,B. citrinus (Lemon cuckoo),Waushara,Incidental
28982,13-Jul-25,13,Female,B. fervidus (Yellow),Waushara,Incidental
28983,13-Jul-25,2,Female,B. vagans (Half-black),Waushara,Incidental
28985,13-Jul-25,3,Female,B. borealis (Northern amber),Waushara,Incidental
29069,13-Jul-25,1,Queen,B. auricomus (Black and gold),Dane,Incidental
29186,13-Jul-25,3,Female,B. impatiens (Common eastern),Washington,Incidental
29319,13-Jul-25,3,Female,B. rufocinctus (Redbelted),Milwaukee,Incidental
29323,13-Jul-25,1,Female,B. rufocinctus (Redbelted),Milwaukee,Incidental
29320,13-Jul-25,1,Male,B. bimaculatus (Twospotted),Milwaukee,Incidental
29324,13-Jul-25,1,Female,B. rufocinctus (Redbelted),Milwaukee,Incidental
29321,13-Jul-25,1,Female,B. rufocinctus (Redbelted),Milwaukee,Incidental
29318,13-Jul-25,2,Female,B. impatiens (Common eastern),Milwaukee,Incidental
30136,13-Jul-25,1,Female,B. auricomus (Black and gold),Milwaukee,Incidental
30139,13-Jul-25,1,Female,B. bimaculatus (Twospotted),Milwaukee,Incidental
30140,13-Jul-25,1,Female,B. affinis (Rusty Patched),Milwaukee,Incidental
30137,13-Jul-25,1,Female,B. fervidus (Yellow),Milwaukee,Incidental
30138,13-Jul-25,1,Queen,B. griseocollis (Brownbelted),Milwaukee,Incidental
31932,13-Jul-25,2,Female,B. griseocollis (Brownbelted),Dane,Incidental
31935,13-Jul-25,1,Male,B. griseocollis (Brownbelted),Dane,Incidental
31931,13-Jul-25,1,Female,B. impatiens (Common eastern),Dane,Incidental
31933,13-Jul-25,2,Female,B. impatiens (Common eastern),Dane,Incidental
31936,13-Jul-25,1,Male,B. bimaculatus (Twospotted),Dane,Incidental
31930,13-Jul-25,1,Female,B. bimaculatus (Twospotted),Dane,Incidental
31934,13-Jul-25,2,Female,B. auricomus (Black and gold),Dane,Incidental
28845,12-Jul-25,1,Female,B. affinis (Rusty Patched),Dane,Small Area
28844,12-Jul-25,1,Female,B. affinis (Rusty Patched),Dane,Small Area
29517,12-Jul-25,1,Queen,B. terricola (Yellowbanded),Wood,Small Area
28824,12-Jul-25,18,Female,B. griseocollis (Brownbelted),La Crosse,Small Area
28825,12-Jul-25,13,Female,B. griseocollis (Brownbelted),La Crosse,Small Area
28826,12-Jul-25,1,Female,B. impatiens (Common eastern),La Crosse,Small Area
28827,12-Jul-25,4,Female,B. impatiens (Common eastern),La Crosse,Small Area
28828,12-Jul-25,2,Female,B. auricomus (Black and gold),La Crosse,Small Area
28829,12-Jul-25,3,Female,B. vagans (Half-black),La Crosse,Small Area
29010,12-Jul-25,1,Female,B. fervidus (Yellow),Calumet,Incidental
28822,12-Jul-25,1,Male,B. vagans (Half-black),La Crosse,Incidental
28821,12-Jul-25,8,Male,B. bimaculatus (Twospotted),La Crosse,Incidental
28823,12-Jul-25,8,Male,B. griseocollis (Brownbelted),La Crosse,Incidental
28835,12-Jul-25,2,Female,B. impatiens (Common eastern),La Crosse,Incidental
29546,12-Jul-25,1,Male,B. borealis (Northern amber),Columbia,Incidental
28834,12-Jul-25,1,Male,B. vagans (Half-black),La Crosse,Incidental
28838,12-Jul-25,1,Male,B. affinis (Rusty Patched),La Crosse,Incidental
28839,12-Jul-25,1,Male,B. citrinus (Lemon cuckoo),La Crosse,Incidental
28842,12-Jul-25,6,Female,B. bimaculatus (Twospotted),Winnebago,Incidental
28850,12-Jul-25,1,Male,B. rufocinctus (Redbelted),Dane,Incidental
28847,12-Jul-25,3,Female,B. griseocollis (Brownbelted),Dane,Incidental
28848,12-Jul-25,2,Male,B. griseocollis (Brownbelted),Dane,Incidental
28849,12-Jul-25,3,Female,B. bimaculatus (Twospotted),Dane,Incidental
28851,12-Jul-25,2,Female,B. impatiens (Common eastern),Dane,Incidental
29280,12-Jul-25,1,Male,B. affinis (Rusty Patched),Dane,Incidental
28806,11-Jul-25,8,Female,B. auricomus (Black and gold),La Crosse,Small Area
28809,11-Jul-25,2,Female,B. impatiens (Common eastern),La Crosse,Small Area
28808,11-Jul-25,1,Female,B. vagans (Half-black),La Crosse,Small Area
28805,11-Jul-25,16,Male,B. bimaculatus (Twospotted),La Crosse,Small Area
28807,11-Jul-25,16,Female,B. griseocollis (Brownbelted),La Crosse,Small Area
28810,11-Jul-25,5,Male,B. griseocollis (Brownbelted),La Crosse,Small Area
28831,11-Jul-25,1,Male,B. griseocollis (Brownbelted),Brown,Incidental
28881,11-Jul-25,10,Female,B. griseocollis (Brownbelted),Dane,Incidental
28879,11-Jul-25,25,Female,B. griseocollis (Brownbelted),Dane,Incidental
29080,11-Jul-25,1,Queen,B. bimaculatus (Twospotted),Portage,Incidental
29081,11-Jul-25,1,Unknown,B. terricola (Yellowbanded),Portage,Incidental
28895,11-Jul-25,1,Queen,B. borealis (Northern amber),Bayfield,Incidental
28891,11-Jul-25,1,Female,B. vagans (Half-black),Bayfield,Incidental
28843,11-Jul-25,1,Female,B. impatiens (Common eastern),Outagamie,Incidental
28877,11-Jul-25,25,Female,B. bimaculatus (Twospotted),Dane,Incidental
28880,11-Jul-25,2,Female,B. affinis (Rusty Patched),Dane,Incidental
29299,11-Jul-25,1,Female,B. vagans (Half-black),Milwaukee,Incidental
29298,11-Jul-25,1,Female,B. bimaculatus (Twospotted),Milwaukee,Incidental
29728,11-Jul-25,1,Female,B. griseocollis (Brownbelted),Door,Incidental
28883,11-Jul-25,5,Unknown,B. rufocinctus (Redbelted),Dane,Incidental
28804,11-Jul-25,8,Male,B. griseocollis (Brownbelted),La Crosse,Incidental
31265,11-Jul-25,1,Male,Unknown Bombus,Dane,Incidental
28876,11-Jul-25,2,Female,B. auricomus (Black and gold),Dane,Incidental
28800,11-Jul-25,2,Female,B. impatiens (Common eastern),La Crosse,Incidental
28798,11-Jul-25,1,Queen,B. griseocollis (Brownbelted),La Crosse,Incidental
28796,11-Jul-25,1,Female,B. impatiens (Common eastern),Racine,Incidental
28814,11-Jul-25,1,Female,B. rufocinctus (Redbelted),Racine,Incidental
28817,11-Jul-25,4,Female,B. griseocollis (Brownbelted),Racine,Incidental
31045,11-Jul-25,2,Female,B. griseocollis (Brownbelted),La Crosse,Incidental
28816,11-Jul-25,3,Female,B. bimaculatus (Twospotted),Racine,Incidental
28815,11-Jul-25,3,Female,B. impatiens (Common eastern),Racine,Incidental
29006,11-Jul-25,1,Female,B. fervidus (Yellow),Winnebago,Incidental
28813,11-Jul-25,2,Female,B. fervidus (Yellow),Racine,Incidental
28818,11-Jul-25,1,Female,B. bimaculatus (Twospotted),Sauk,Incidental
28878,11-Jul-25,25,Female,B. impatiens (Common eastern),Dane,Incidental
28797,11-Jul-25,13,Male,B. bimaculatus (Twospotted),La Crosse,Incidental
31261,11-Jul-25,5,Male,B. bimaculatus (Twospotted),Dane,Incidental
29361,11-Jul-25,1,Female,B. ternarius (Tricolored),Shawano,Incidental
31262,11-Jul-25,8,Female,B. impatiens (Common eastern),Dane,Incidental
31264,11-Jul-25,1,Male,B. vagans (Half-black),Dane,Incidental
29358,11-Jul-25,1,Female,B. bimaculatus (Twospotted),Shawano,Incidental
29359,11-Jul-25,1,Female,B. borealis (Northern amber),Shawano,Incidental
29360,11-Jul-25,1,Female,B. vagans (Half-black),Shawano,Incidental
29097,10-Jul-25,1,Female,B. rufocinctus (Redbelted),Ozaukee,Small Area
29096,10-Jul-25,3,Female,B. rufocinctus (Redbelted),Ozaukee,Small Area
29098,10-Jul-25,1,Female,B. fervidus (Yellow),Ozaukee,Small Area
29539,10-Jul-25,1,Female,B. bimaculatus (Twospotted),Columbia,Incidental
29534,10-Jul-25,1,Female,B. vagans (Half-black),Columbia,Incidental
